OBJECTID,the_geom,Fac_Type,Field_Office,State_Name,County,City,Fac_Name,Fac_Use,Elevation,Sectional_,Fuel_Types,Atc_Tower,Unicom,Ctaf,Landing_Fee,Wind_Indic
7537,POINT (-71.18006944367723 42.62509222178578),HELIPORT,NONE,MASSACHUSETTS,ESSEX,ANDOVER,COMPAQ ANDOVER,PR,140,NEW YORK,,N,123.05,,,
7538,POINT (-70.80475555567547 41.3542222218559),HELIPORT,NONE,MASSACHUSETTS,DUKES,AQUINNAH,DOG FISH BAR,PR,8,NEW YORK,,N,,,,Y
7539,POINT (-71.57385555595299 42.57651944369171),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,AYER,NASHOBA VALLEY MEDICAL CENTER,PR,308,NEW YORK,,N,,,N,Y
7540,POINT (-70.41530277798974 41.61149916721541),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,BARNSTABLE,SEAPUIT,PR,20,NEW YORK,,N,,,N,
7541,POINT (-72.13008333294657 42.35638888904309),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,BARRE/BARRE PLAINS,TANNER-HILLER,PU,589,NEW YORK,,N,123,123,N,Y
7542,POINT (-72.09674500042676 42.43592305604002),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,BARRE,BARRE-BASSETT,PR,900,NEW YORK,,N,,,,Y
7543,POINT (-71.28900000034423 42.4699444437501),AIRPORT,NONE,MASSACHUSETTS,MIDDLESEX,BEDFORD,LAURENCE G HANSCOM FLD,PU,132,NEW YORK,100LLA,Y,122.95,118.5,Y,Y
7544,POINT (-72.42619611126688 42.300091389225926),HELIPORT,NONE,MASSACHUSETTS,HAMPSHIRE,BELCHERTOWN,B-TOWN,PR,320,NEW YORK,,N,,,,Y
7545,POINT (-72.4086111107782 42.261944444180784),AIRPORT,NONE,MASSACHUSETTS,HAMPSHIRE,BELCHERTOWN,NORM'S FIELD,PR,479,NEW YORK,,N,,,,Y
7546,POINT (-71.02647222203926 41.83905555629929),AIRPORT,NONE,MASSACHUSETTS,BRISTOL,BERKLEY,MYRICKS,PU,73,NEW YORK,100LL,N,,122.9,N,Y
7547,POINT (-71.11472222237606 41.82055555597693),SEAPLANE BASE,NONE,MASSACHUSETTS,BRISTOL,BERKLEY,WAMSETTO,PR,0,NEW YORK,,N,,,,Y
7548,POINT (-70.91613888856392 42.584138888730386),AIRPORT,NONE,MASSACHUSETTS,ESSEX,BEVERLY,BEVERLY RGNL,PU,107.30000305,NEW YORK,100LLA,Y,122.95,125.2,,Y
7549,POINT (-70.87822499972087 42.56619999969263),HELIPORT,NONE,MASSACHUSETTS,ESSEX,BEVERLY,BEVERLY HOSPITAL,PR,84,NEW YORK,,N,,,N,Y
7550,POINT (-70.81255555632056 42.55797222171665),HELIPORT,NONE,MASSACHUSETTS,ESSEX,BEVERLY,IDLEWIDE,PR,25,NEW YORK,,N,,,,
7551,POINT (-71.00638888906613 42.36294444402286),AIRPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,GENERAL EDWARD LAWRENCE LOGAN INTL,PU,19.10000038,NEW YORK,100LLA,Y,122.95,,Y,Y
7552,POINT (-71.06922777783711 42.363683333015814),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,MASSACHUSETTS GENERAL HOSPITAL,PR,195,NEW YORK,,N,,,,Y
7553,POINT (-71.04926388935573 42.31512777770089),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,THE BEAT,PR,55,NEW YORK,,N,,,N,Y
7554,POINT (-71.06322405562065 42.34903747183532),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,TUFTS MEDICAL CENTER,PR,230,,,N,,,,Y
7555,POINT (-71.13255277824598 42.36509694430894),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,WBZ,PR,9,NEW YORK,,N,,,,Y
7556,POINT (-71.0713666674269 42.33382222211372),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,BOSTON MEDICAL CENTER HOSPITAL,PR,15,NEW YORK,,N,,,N,Y
7557,POINT (-71.10675000031796 42.336388888873046),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,BRIGHAM & WOMEN'S HOSPITAL,PR,255.5,NEW YORK,,N,,,,Y
7558,POINT (-71.1091083330603 42.338161111098444),HELIPORT,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,BETH ISRAEL DEACONESS MEDICAL CENTER,PR,161,NEW YORK,,N,,,,
7559,POINT (-71.02497222236435 42.3515833330263),SEAPLANE BASE,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,TAILWIND BOSTON,PR,0,,,N,,,,N
7560,POINT (-71.02583333302267 42.35250000021678),SEAPLANE BASE,NONE,MASSACHUSETTS,SUFFOLK,BOSTON,CAPE AIR SEAPLANES ON BOSTON HARBOR,PR,0,NEW YORK,,N,,,,
7561,POINT (-70.56475138920281 41.67149611092356),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,BOURNE,CAMP EDWARDS,PR,135,NEW YORK,,N,,,N,N
7562,POINT (-71.47756361081728 42.49870361088912),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,BOXBOROUGH,DIGITAL (BOXBORO),PR,210,NEW YORK,,N,,,,
7563,POINT (-71.54367666655939 42.49342527804085),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,BOXBOROUGH,DIGITAL (BOX 2),PR,265,NEW YORK,,N,,,,
7564,POINT (-70.06112861119252 41.73205444389156),SEAPLANE BASE,NONE,MASSACHUSETTS,BARNSTABLE,BREWSTER,LONG POND,PR,31,NEW YORK,,N,,,N,N
7565,POINT (-72.2561905563983 42.12037194406693),BALLOONPORT,NONE,MASSACHUSETTS,HAMPDEN,BRIMFIELD,BALLOON PORT AT DINGLEY DELL,PR,465,NEW YORK,,N,,,N,N
7566,POINT (-71.08259722185267 42.09964444413802),HELIPORT,NONE,MASSACHUSETTS,NORFOLK,BROCKTON,GODDARD HOSP,PR,200,NEW YORK,,N,,,N,Y
7567,POINT (-71.05587944423074 42.05593333298056),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,BROCKTON,BROCKTON USAR CENTER,PR,85,NEW YORK,,N,,,N,N
7568,POINT (-71.20755555575154 42.4812058328402),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,BURLINGTON,BAYBANK,PR,150,NEW YORK,,N,,,,
7569,POINT (-71.20162500041666 42.48476388931714),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,BURLINGTON,LAHEY CLINIC,PR,241,NEW YORK,,N,,,,Y
7570,POINT (-71.20949999960821 42.4812058328402),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,BURLINGTON,BAY BANK II,PR,148,NEW YORK,,N,,,,
7571,POINT (-70.76966666717834 41.92449722209674),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,CARVER,DOUBLE A,PR,90,NEW YORK,,N,,,,
7572,POINT (-70.80337194442372 41.92538027829538),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,CARVER,MOORE DOGS,PR,110,NEW YORK,,N,,,,Y
7573,POINT (-70.76087027767798 41.846769722334244),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,CARVER,WAYNE WEST,PR,90,NEW YORK,,N,,,,
7574,POINT (-71.96618472211046 42.100095000156585),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,CHARLTON,DRESSER HILL,PR,810,NEW YORK,,N,,,N,Y
7575,POINT (-69.98965194395932 41.68830416723121),AIRPORT,NONE,MASSACHUSETTS,BARNSTABLE,CHATHAM,CHATHAM MUNI,PU,63.59999847,NEW YORK,100LLA    A+,N,122.8,122.8,N,Y
7576,POINT (-69.96612666656773 41.7148330556653),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,CHATHAM,NORTH CHATHAM,PR,10,NEW YORK,,N,,,N,
7577,POINT (-72.56147694387477 42.18259277776733),HELIPORT,NONE,MASSACHUSETTS,HAMPDEN,CHICOPEE,CHICOPEE,PR,245,NEW YORK,,N,,,,Y
7578,POINT (-71.6927999996047 42.42795000005474),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,CLINTON,CLINTON HOSPITAL,PR,368,NEW YORK,,N,,,,Y
7579,POINT (-70.81198805641961 42.2623225001513),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,COHASSET,PLEASANT BEACH,PR,20,NEW YORK,,N,,,,
7580,POINT (-70.44308138870709 41.617054166889915),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,COTUIT,COTUIT,PR,43,NEW YORK,,N,,,,
7581,POINT (-70.9272572218511 41.42316305568733),SEAPLANE BASE,NONE,MASSACHUSETTS,BRISTOL,CUTTYHUNK,CUTTYHUNK HARBOR,PR,0,NEW YORK,,N,,,,
7582,POINT (-71.89023055595547 42.05029166717661),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,DUDLEY,MOJARR,PR,458,NEW YORK,,N,,,,
7583,POINT (-70.55086194370693 41.55316527814853),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,EAST FALMOUTH,FULLER HOUSE,PR,30,NEW YORK,,N,,,,
7584,POINT (-70.9472222224468 41.78055555573214),SEAPLANE BASE,NONE,MASSACHUSETTS,BRISTOL,EAST FREETOWN,CRAIG COVE,PR,53,NEW YORK,,N,,,,
7585,POINT (-70.5244705563671 41.3584505558897),AIRPORT,NONE,MASSACHUSETTS,DUKES,EDGARTOWN,KATAMA AIRPARK,PU,18,NEW YORK,100LL,N,122.8,122.8,Y,Y
7586,POINT (-71.14680277785247 41.70977222204449),HELIPORT,NONE,MASSACHUSETTS,BRISTOL,FALL RIVER,CHARLTON MEMORIAL HOSPITAL,PR,240,NEW YORK,,N,,,,Y
7587,POINT (-70.52280555593744 41.659138888893324),AIRPORT,NONE,MASSACHUSETTS,BARNSTABLE,FALMOUTH,CAPE COD COAST GUARD AIR STATION,PR,130.19999695,NEW YORK,100  B+,Y,,,N,Y
7588,POINT (-70.54036111144774 41.58558333320437),AIRPORT,NONE,MASSACHUSETTS,BARNSTABLE,FALMOUTH,FALMOUTH AIRPARK,PU,41,NEW YORK,100LLUL94,N,122.8,122.8,N,Y
7589,POINT (-70.62452777833808 41.56516388879321),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,FALMOUTH,FALMOUTH HOSPITAL,PR,105,NEW YORK,,N,,,N,Y
7590,POINT (-71.7589722219847 42.55411111110067),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,FITCHBURG,FITCHBURG MUNI,PU,347.5,NEW YORK,100LLA,N,122.7,122.7,Y,Y
7591,POINT (-71.82868500044513 42.57981138885927),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,FITCHBURG,FITCHBURG PAPER COMPANY,PR,525,NEW YORK,,N,,,N,Y
7592,POINT (-71.26328888920276 42.08866111107107),HELIPORT,NONE,MASSACHUSETTS,NORFOLK,FOXBOROUGH,GILLETTE STADIUM,PR,271,NEW YORK,,N,,,,Y
7593,POINT (-71.415830832927 42.296594305781525),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,FRAMINGHAM,MSP GHQ,PR,203,NEW YORK,,N,,,,
7594,POINT (-72.01602777798918 42.54988888869199),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,GARDNER,GARDNER MUNI,PU,954.09997559,NEW YORK,100LL,N,122.8,122.8,N,Y
7595,POINT (-71.96840999998618 42.54342250028675),SEAPLANE BASE,NONE,MASSACHUSETTS,WORCESTER,GARDNER,DIESEL DOGS,PR,325,NEW YORK,,N,,,,
7596,POINT (-70.66004416699407 42.61009527800019),HELIPORT,NONE,MASSACHUSETTS,ESSEX,GLOUCESTER,U S C G,PR,10,NEW YORK,,N,,,N,Y
7597,POINT (-70.6378213892723 42.627873055747706),HELIPORT,NONE,MASSACHUSETTS,ESSEX,GLOUCESTER,NUGENT,PR,100,NEW YORK,,N,,,,
7598,POINT (-70.64338083259699 42.62842861132817),HELIPORT,NONE,MASSACHUSETTS,ESSEX,GLOUCESTER,POND ROAD,PR,50,NEW YORK,,N,,,,
7599,POINT (-70.68032305601801 42.639261666798475),HELIPORT,NONE,MASSACHUSETTS,ESSEX,GLOUCESTER,WHEELER'S POINT,PR,35,MONTREAL,,N,,,,
7600,POINT (-70.92692222211534 41.41957500021566),HELIPORT,NONE,MASSACHUSETTS,BRISTOL,GOSNOLD,CUTTYHUNK,PR,9,NEW YORK,,N,,,,
7601,POINT (-70.90947888864191 41.42233000000122),AIRPORT,NONE,MASSACHUSETTS,BRISTOL,GOSNOLD,CANAPITSIT,PR,10,NEW YORK,,N,,,,Y
7602,POINT (-72.90010000019114 42.072315555809),AIRPORT,NONE,MASSACHUSETTS,HAMPDEN,GRANVILLE,MOREHAVEN,PR,1120,NEW YORK,,N,,,N,Y
7603,POINT (-73.40324055626873 42.184214166783356),AIRPORT,NONE,MASSACHUSETTS,BERKSHIRE,GREAT BARRINGTON,WALTER J KOLADZA,PU,739.40002441,NEW YORK,100LL,N,122.8,122.8,N,Y
7604,POINT (-72.55203222226756 42.393144721883445),AIRPORT,NONE,MASSACHUSETTS,HAMPSHIRE,HADLEY,HADLEY,PR,150,NEW YORK,,N,,,,Y
7605,POINT (-70.84309583256305 42.009823889066936),SEAPLANE BASE,NONE,MASSACHUSETTS,PLYMOUTH,HALIFAX,MONPONSETT POND,PU,52,NEW YORK,,N,,122.9,N,Y
7606,POINT (-70.86616111144372 42.62342777821642),HELIPORT,NONE,MASSACHUSETTS,ESSEX,HAMILTON,DEVON GLEN,PR,100,,,N,,,,
7607,POINT (-70.86507499975617 42.63153055609152),HELIPORT,NONE,MASSACHUSETTS,ESSEX,HAMILTON,AMES,PR,64,NEW YORK,,N,,,,Y
7608,POINT (-70.84309777831398 42.12510111085618),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,HANOVER,SIMMONS,PR,90,NEW YORK,,N,,,N,Y
7609,POINT (-70.83811111069588 42.0251388893111),AIRPORT,NONE,MASSACHUSETTS,PLYMOUTH,HANSON,CRANLAND,PU,71,NEW YORK,,N,,122.9,N,Y
7610,POINT (-71.13922527822515 42.80981138919904),AIRPORT,NONE,MASSACHUSETTS,ESSEX,HAVERHILL,GODDARD,PR,200,NEW YORK,,N,,,,Y
7611,POINT (-71.82173861132236 42.363425277952764),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,HOLDEN,MARSHALL'S,PR,630,NEW YORK,,N,,,,
7612,POINT (-71.44269444395046 42.207055555708074),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,HOLLISTON,MELLEN STREET,PR,275,NEW YORK,,N,,,,
7613,POINT (-71.4414444436225 42.205638888787924),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,HOLLISTON,HIGH SCHOOL,PR,265,NEW YORK,,N,,,,
7614,POINT (-72.5981388893339 42.20147222209361),HELIPORT,NONE,MASSACHUSETTS,HAMPDEN,HOLYOKE,LAMINATED,PR,135,NEW YORK,,N,,,,
7615,POINT (-71.51009000016921 42.10648583314274),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,HOPEDALE,HOPEDALE INDUSTRIAL PARK,PU,269,NEW YORK,100LL,N,122.8,122.8,N,Y
7616,POINT (-71.55968055579123 42.22435555614849),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,HOPKINTON,PRINCESS LANE,PR,135,NEW YORK,,N,,,,
7617,POINT (-71.55833333259669 42.37361111108594),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,HUDSON,DIGITAL,PR,450,NEW YORK,,N,123.05,,N,Y
7618,POINT (-70.28036111060558 41.669333333022195),AIRPORT,NONE,MASSACHUSETTS,BARNSTABLE,HYANNIS,BARNSTABLE MUNI-BOARDMAN/POLANDO FIELD,PU,54.09999847,NEW YORK,100LLA,Y,122.95,119.5,N,Y
7619,POINT (-70.85296666733036 42.66648249984919),AIRPORT,NONE,MASSACHUSETTS,ESSEX,IPSWICH,SNOW,PR,61,NEW YORK,100LL,N,,,N,N
7620,POINT (-70.83977194384094 42.66426027773398),HELIPORT,NONE,MASSACHUSETTS,ESSEX,IPSWICH,RIDER,PR,40,NEW YORK,,N,,,,Y
7621,POINT (-70.91227416732835 42.6912038886716),HELIPORT,NONE,MASSACHUSETTS,ESSEX,IPSWICH,BENTLEY,PR,80,NEW YORK,,N,,,,
7622,POINT (-70.82676944365264 42.64192777769441),HELIPORT,NONE,MASSACHUSETTS,ESSEX,IPSWICH,SAGAMORE HILL,PR,200,NEW YORK,,N,,,,
7623,POINT (-71.123533332569 42.71704222221727),AIRPORT,NONE,MASSACHUSETTS,ESSEX,LAWRENCE,LAWRENCE MUNI,PU,147.6000061,NEW YORK,100LLA    A+,Y,122.8,119.25,N,Y
7624,POINT (-71.1485277776583 42.70856944394484),HELIPORT,NONE,MASSACHUSETTS,ESSEX,LAWRENCE,LAWRENCE GENERAL HOSPITAL,PR,60,NEW YORK,,N,,,,Y
7625,POINT (-71.7606249999366 42.54058055567223),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,LEOMINSTER,HEALTHALLIANCE HOSPITAL-LEOMINSTER,PR,450,NEW YORK,,N,,,N,Y
7626,POINT (-71.77840527799839 42.50481277806151),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,LEOMINSTER,LONG HILL,PR,630,NEW YORK,,N,,,,
7627,POINT (-71.2525563886183 42.43065083280565),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,LEXINGTON,RAYTHEON,PR,130,NEW YORK,,N,,,N,Y
7628,POINT (-71.30944444438347 42.4199999996863),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,LINCOLN,HORIZON HILL,PR,336,NEW YORK,,N,,,,N
7629,POINT (-71.47256388888148 42.549258332728165),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,LITTLETON,COMPAQ LITTLETON,PR,300,NEW YORK,,N,123.05,,N,
7630,POINT (-71.32172694397323 42.609258333118255),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,LOWELL,WANG,PR,104,NEW YORK,,N,,,N,Y
7631,POINT (-71.34263888925263 42.648222222032196),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,LOWELL,LOWELL GENERAL HOSPITAL,PR,143,NEW YORK,,N,,,,
7632,POINT (-72.450084999736 42.19148194404996),HELIPORT,NONE,MASSACHUSETTS,HAMPDEN,LUDLOW,AHEARN,PR,280,NEW YORK,,N,,,,Y
7633,POINT (-70.96560499967131 42.45231861092058),HELIPORT,NONE,MASSACHUSETTS,ESSEX,LYNN,GEAR PLANT,PR,10,NEW YORK,,N,,,N,Y
7634,POINT (-70.77226944408592 42.559816667290484),HELIPORT,NONE,MASSACHUSETTS,ESSEX,MANCHESTER,SEAGATE,PR,40,,,N,,,,
7635,POINT (-70.73885277757503 42.576336111019494),HELIPORT,NONE,MASSACHUSETTS,ESSEX,MANCHESTER-BY-THE SEA,CROWHURST,PR,70,NEW YORK,,N,,,,
7636,POINT (-71.19822000011258 42.00090569410617),AIRPORT,NONE,MASSACHUSETTS,BRISTOL,MANSFIELD,MANSFIELD MUNI,PU,121.5,NEW YORK,100LL,N,123,123,N,Y
7637,POINT (-71.57617666700153 42.32620500008222),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,MARLBORO,COMPAQ MARLBORO,PR,430,NEW YORK,,N,123.05,,N,Y
7638,POINT (-71.50888888885395 42.36166666696318),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,MARLBORO,BOSTON SCIENTIFIC MARLBORO,PR,390,NEW YORK,,N,,,,
7639,POINT (-71.55536944372469 42.356372221682896),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,MARLBOROUGH,MARLBOROUGH HOSPITAL,PR,520,NEW YORK,,N,,,N,N
7640,POINT (-70.67301986055595 42.0974988327446),AIRPORT,NONE,MASSACHUSETTS,PLYMOUTH,MARSHFIELD,MARSHFIELD MUNI - GEORGE HARLOW FIELD,PU,8.89999962,NEW YORK,100LLA,N,122.8,122.8,N,Y
7641,POINT (-70.40224999999332 41.68527777804882),AIRPORT,NONE,MASSACHUSETTS,BARNSTABLE,MARSTON MILLS,CAPE COD,PU,103,NEW YORK,100LL,N,,122.9,N,Y
7642,POINT (-70.40780250023919 41.6403875002449),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,MARSTON MILLS,MARSTON MILLS,PR,10,NEW YORK,,N,,,N,
7643,POINT (-70.41752777828606 41.669000000273506),SEAPLANE BASE,NONE,MASSACHUSETTS,BARNSTABLE,MARSTONS MILLS,MARSTON MILLS,PR,44,NEW YORK,,N,,,,
7644,POINT (-70.47453055609954 41.590266667282556),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,MASHPEE,HANEY,PR,22,NEW YORK,,N,,,,Y
7645,POINT (-71.47013333338693 42.43805833318797),AIRPORT,NONE,MASSACHUSETTS,MIDDLESEX,MAYNARD,SIDS,PR,220,NEW YORK,,N,,,N,Y
7646,POINT (-71.45756277822154 42.42787111123396),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,MAYNARD,COMPAQ POWDERMILL ROAD,PR,175,NEW YORK,,N,123.05,,N,Y
7647,POINT (-71.16940000033415 42.72847222231338),HELIPORT,NONE,MASSACHUSETTS,ESSEX,METHUEN,HOLY FAMILY HOSPITAL,PR,202,NEW YORK,,N,,,,Y
7648,POINT (-70.91439999990551 41.89380000025797),HELIPORT,NONE,MASSACHUSETTS,PLYMOUTH,MIDDLEBOROUGH,ST LUKE'S HOSPITAL,PR,140,NEW YORK,,N,,,,
7649,POINT (-73.03204611129289 42.316198611178606),AIRPORT,NONE,MASSACHUSETTS,HAMPSHIRE,MIDDLEFIELD,BAINES,PR,1160,NEW YORK,,N,,,,
7650,POINT (-70.9703297221458 42.597316110967796),HELIPORT,NONE,MASSACHUSETTS,ESSEX,MIDDLETON,FERNCROFT VILLAGE,PR,200,NEW YORK,,N,,,,
7651,POINT (-71.48422777802386 42.130652778283505),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,MILFORD,ARMY NATIONAL GUARD,PR,300,NEW YORK,,N,,,,
7652,POINT (-71.76951472170005 42.19176111101193),HELIPORT,NONE,MASSACHUSETTS,WORCESTER,MILLBURY,MILLBURY SAVINGS/WEST,PR,393,NEW YORK,,N,,,N,Y
7653,POINT (-71.35616916673834 42.19009722191251),HELIPORT,NONE,MASSACHUSETTS,NORFOLK,MILLIS,SOUTHEND FARM,PR,190,NEW YORK,,N,,,,Y
7654,POINT (-71.3861697216834 42.15509722212399),HELIPORT,NONE,MASSACHUSETTS,NORFOLK,MILLIS,DAVNA CORP,PR,145,NEW YORK,,N,,,,Y
7655,POINT (-72.5229999999948 42.59161111127115),AIRPORT,NONE,MASSACHUSETTS,FRANKLIN,MONTAGUE,TURNERS FALLS,PU,358.70001221,NEW YORK,100LL,N,123,123,N,Y
7656,POINT (-70.29946444358748 41.33484361129228),AIRPORT,NONE,MASSACHUSETTS,NANTUCKET,MUSKEGET ISLAND,MUSKEGET ISLAND,PR,90,NEW YORK,100,N,,,N,N
7657,POINT (-70.05991141733872 41.252975055932225),AIRPORT,NONE,MASSACHUSETTS,NANTUCKET,NANTUCKET,NANTUCKET MEMORIAL,PU,47,NEW YORK,100LLA,Y,122.95,118.3,Y,Y
7658,POINT (-70.14973916743659 41.28512305617845),HELIPORT,NONE,MASSACHUSETTS,NANTUCKET,NANTUCKET,WAINE,PR,80,NEW YORK,,N,,,,
7659,POINT (-70.10183333295964 41.27577777771926),HELIPORT,NONE,MASSACHUSETTS,NANTUCKET,NANTUCKET,NANTUCKET COTTAGE HOSPITAL,PR,38,NEW YORK,,N,,,,Y
7660,POINT (-71.3661702778831 42.28342944389037),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,NATICK,US PROPERTY & FISCAL OFFICE,PR,200,NEW YORK,,N,,,N,N
7661,POINT (-71.38172638928512 42.30842888891109),HELIPORT,NONE,MASSACHUSETTS,MIDDLESEX,NATICK,COCHITUATE,PR,210,NEW YORK,,N,,,,Y
7662,POINT (-71.2272772216014 42.30426388897054),HELIPORT,NONE,MASSACHUSETTS,NORFOLK,NEEDHAM,WCVB-TV,PR,157,NEW YORK,,N,,,,Y
7663,POINT (-70.95783599988667 41.676566000180166),AIRPORT,NONE,MASSACHUSETTS,BRISTOL,NEW BEDFORD,NEW BEDFORD RGNL,PU,79.19999695,NEW YORK,100LLA,Y,122.95,118.1,N,Y
7664,POINT (-70.91753805594142 41.64732611120745),SEAPLANE BASE,NONE,MASSACHUSETTS,BRISTOL,NEW BEDFORD,ACUSHNET RIVER,PR,0,NEW YORK,,N,,,,
7665,POINT (-70.93863888907732 41.62649999984788),HELIPORT,NONE,MASSACHUSETTS,BRISTOL,NEW BEDFORD,ST LUKE'S,PR,123,NEW YORK,,N,,,,Y
7666,POINT (-71.01309444435282 41.621491667019626),HELIPORT,NONE,MASSACHUSETTS,BRISTOL,NEW BEDFORD,J K L,PR,30,NEW YORK,,N,,,,Y
7667,POINT (-72.10388888865634 42.346111111023845),AIRPORT,NONE,MASSACHUSETTS,WORCESTER,NEW BRAINTREE,B&B FARM,PR,980,NEW YORK,,N,,,,
7668,POINT (-70.83944444413949 42.79536111097234),AIRPORT,NONE,MASSACHUSETTS,ESSEX,NEWBURYPORT,PLUM ISLAND,PU,11,NEW YORK,100LL,N,123,123,N,Y
7669,POINT (-70.89154444440602 42.8138388891028),HELIPORT,NONE,MASSACHUSETTS,ESSEX,NEWBURYPORT,ANNA JAQUES HOSPITAL,PR,100,NEW YORK,,N,,,,Y
7670,POINT (-73.17055305639411 42.696253805874846),AIRPORT,NONE,MASSACHUSETTS,BERKSHIRE,NORTH ADAMS,HARRIMAN-AND-WEST,PU,653.79998779,NEW YORK,100LLA,N,122.8,122.8,N,Y
7671,POINT (-73.11028888924608 42.70805277772508),HELIPORT,NONE,MASSACHUSETTS,BERKSHIRE,NORTH ADAMS,BERKSHIRE MEDICAL CENTER,PR,855,NEW YORK,,N,,,,
7672,POINT (-71.03893000000893 41.638158611220376),HELIPORT,NONE,MASSACHUSETTS,BRISTOL,NORTH DARTMOUTH,RICHIE'S,PR,104,NEW YORK,,N,,,,Y
7673,POINT (-72.61124027786529 42.328009722066945),AIRPORT,NONE,MASSACHUSETTS,HAMPSHIRE,NORTHAMPTON,NORTHAMPTON,PU,121.40000153,NEW YORK,100LL,N,122.7,122.7,N,Y
7674,POINT (-71.32644305609573 41.958432499820354),SEAPLANE BASE,NONE,MASSACHUSETTS,BRISTOL,NORTH ATTLEBOROUGH,FALLS POND,PR,175,NEW YORK,,N,,,,Y
7675,POINT (-71.17294444432314 42.190527777734026),AIRPORT,NONE,MASSACHUSETTS,NORFOLK,NORWOOD,NORWOOD MEMORIAL,PU,49.20000076,NEW YORK,100LLA,Y,,126,N,Y
7676,POINT (-70.57030555582351 41.4417794438396),AIRPORT,NONE,MASSACHUSETTS,DUKES,OAK BLUFFS,TRADE WIND,PR,43,NEW YORK,,N,,,,Y
7677,POINT (-70.57892069404565 41.45981166668464),HELIPORT,NONE,MASSACHUSETTS,DUKES,OAK BLUFFS,MARTHAS VINEYARD HOSPITAL,PR,1,NEW YORK,,N,,122.9,,
7678,POINT (-72.28849777838046 42.56999749969033),AIRPORT,NONE,MASSACHUSETTS,FRANKLIN,ORANGE,ORANGE MUNI,PU,555.59997559,NEW YORK,100LLA,N,122.8,122.8,N,Y
7679,POINT (-70.39974666658769 41.627332221870304),HELIPORT,NONE,MASSACHUSETTS,BARNSTABLE,OSTERVILLE,NORTH BAY,PR,10,NEW YORK,,N,,,,
